"holiday","temp","rain_1h","snow_1h","clouds_all","weather_main","weather_description","date_time","traffic_volume"
"None",20.12,0,0,1,"Clear","sky is clear","2017-06-17 00:00:00",318
"None",18.94,0,0,1,"Clear","sky is clear","2017-06-17 01:00:00",388
"None",18,0,0,1,"Clear","sky is clear","2017-06-17 02:00:00",667
"None",16.75,0,0,1,"Mist","mist","2017-06-17 03:00:00",493
"None",15.34,0,0,1,"Mist","mist","2017-06-17 04:00:00",531
"None",14.74,0,0,1,"Mist","mist","2017-06-17 05:00:00",993
"None",14.63,0,0,1,"Mist","mist","2017-06-17 06:00:00",1608
"None",16.6,0,0,5,"Clear","sky is clear","2017-06-17 07:00:00",2016
"None",19.21,0,0,1,"Clear","sky is clear","2017-06-17 08:00:00",2782
"None",21.3200000000001,0,0,75,"Clouds","broken clouds","2017-06-17 09:00:00",3468
"None",23.53,0,0,75,"Clouds","broken clouds","2017-06-17 10:00:00",4167
"None",24.27,0,0,1,"Clear","sky is clear","2017-06-17 11:00:00",4438
"None",25.5,0,0,75,"Clouds","broken clouds","2017-06-17 12:00:00",4624
"None",26.5,0,0,75,"Clouds","broken clouds","2017-06-17 13:00:00",4408
"None",26.8,0,0,40,"Clouds","scattered clouds","2017-06-17 14:00:00",4457
"None",27.19,0,0,75,"Clouds","broken clouds","2017-06-17 15:00:00",4516
"None",27.8,0,0,75,"Thunderstorm","proximity thunderstorm","2017-06-17 16:00:00",4525
"None",26.53,0,0,90,"Rain","moderate rain","2017-06-17 17:00:00",4421
"None",25.0700000000001,0,0,90,"Rain","light rain","2017-06-17 18:00:00",4210
"None",22.46,0,0,90,"Rain","heavy intensity rain","2017-06-17 19:00:00",3614
"None",19.27,0,0,90,"Rain","proximity shower rain","2017-06-17 20:00:00",3057
"None",18.44,0,0,75,"Rain","moderate rain","2017-06-17 21:00:00",3651
"None",18.44,0,0,75,"Drizzle","drizzle","2017-06-17 21:00:00",3651
"None",17.12,0,0,90,"Rain","moderate rain","2017-06-17 22:00:00",3075
"None",17.12,0,0,90,"Mist","mist","2017-06-17 22:00:00",3075
"None",17,0,0,90,"Rain","moderate rain","2017-06-17 23:00:00",2096
"None",17.06,0,0,75,"Rain","moderate rain","2017-06-18 00:00:00",1387
"None",17.06,0,0,75,"Mist","mist","2017-06-18 00:00:00",1387
"None",17.06,0,0,75,"Drizzle","light intensity drizzle","2017-06-18 00:00:00",1387
"None",16.71,0,0,40,"Rain","heavy intensity rain","2017-06-18 01:00:00",1293
"None",16.71,0,0,40,"Thunderstorm","thunderstorm","2017-06-18 01:00:00",1293
"None",16.25,0,0,90,"Thunderstorm","proximity thunderstorm","2017-06-18 02:00:00",754
"None",16.25,0,0,90,"Rain","moderate rain","2017-06-18 02:00:00",754
"None",16.25,0,0,90,"Drizzle","drizzle","2017-06-18 02:00:00",754
"None",16.2,0,0,90,"Rain","light rain","2017-06-18 03:00:00",390
"None",15.86,0,0,40,"Clouds","scattered clouds","2017-06-18 04:00:00",542
"None",15.6,0,0,40,"Clouds","scattered clouds","2017-06-18 05:00:00",647
"None",15.67,0,0,75,"Clouds","broken clouds","2017-06-18 06:00:00",1149
"None",15.47,0,0,1,"Clear","sky is clear","2017-06-18 07:00:00",1318
"None",16.26,0,0,75,"Clouds","broken clouds","2017-06-18 08:00:00",1868
"None",17.19,0,0,75,"Clouds","broken clouds","2017-06-18 09:00:00",2736
"None",18.26,0,0,75,"Clouds","broken clouds","2017-06-18 10:00:00",3711
"None",18.6,0,0,75,"Clouds","broken clouds","2017-06-18 11:00:00",4446
"None",19.5,0,0,75,"Clouds","broken clouds","2017-06-18 12:00:00",4906
"None",20.47,0,0,75,"Clouds","broken clouds","2017-06-18 13:00:00",4642
"None",20.93,0,0,75,"Clouds","broken clouds","2017-06-18 14:00:00",4482
"None",21.33,0,0,75,"Clouds","broken clouds","2017-06-18 15:00:00",4374
"None",21.06,0,0,75,"Clouds","broken clouds","2017-06-18 16:00:00",4469
"None",21.34,0,0,40,"Clouds","scattered clouds","2017-06-18 17:00:00",4175
"None",21.64,0,0,40,"Clouds","scattered clouds","2017-06-18 18:00:00",3885
"None",21.47,0,0,1,"Clear","sky is clear","2017-06-18 19:00:00",3740
"None",20.87,0,0,40,"Clouds","scattered clouds","2017-06-18 20:00:00",3432
"None",19.87,0,0,40,"Clouds","scattered clouds","2017-06-18 21:00:00",2755
"None",18.4,0,0,1,"Clear","sky is clear","2017-06-18 22:00:00",2374
"None",17.53,0,0,1,"Clear","sky is clear","2017-06-18 23:00:00",1886
"None",17.538,0,0,68,"Clouds","broken clouds","2017-06-19 00:00:00",798
"None",15.63,0,0,75,"Clouds","broken clouds","2017-06-19 01:00:00",466
"None",16.4,0,0,90,"Clouds","overcast clouds","2017-06-19 02:00:00",358
"None",16.33,0,0,40,"Clouds","scattered clouds","2017-06-19 03:00:00",343
"None",16.13,0,0,1,"Rain","light rain","2017-06-19 04:00:00",878
"None",15.6,0,0,1,"Rain","moderate rain","2017-06-19 05:00:00",2919
"None",15,0,0,40,"Clouds","scattered clouds","2017-06-19 06:00:00",5719
"None",15.33,0,0,1,"Clear","sky is clear","2017-06-19 07:00:00",5591
"None",16.47,0,0,40,"Clouds","scattered clouds","2017-06-19 08:00:00",5328
"None",17.47,0,0,40,"Clouds","scattered clouds","2017-06-19 09:00:00",4666
"None",18.21,0,0,75,"Clouds","broken clouds","2017-06-19 10:00:00",4166
"None",19,0,0,75,"Clouds","broken clouds","2017-06-19 11:00:00",4549
"None",19.72,0,0,75,"Clouds","broken clouds","2017-06-19 12:00:00",4835
"None",20.29,0,0,75,"Clouds","broken clouds","2017-06-19 13:00:00",4863
"None",20.93,0,0,75,"Clouds","broken clouds","2017-06-19 14:00:00",4928
"None",21,0,0,75,"Thunderstorm","proximity thunderstorm","2017-06-19 15:00:00",5464
"None",21.5,0,0,40,"Clouds","scattered clouds","2017-06-19 16:00:00",6300
"None",21.85,0,0,75,"Clouds","broken clouds","2017-06-19 17:00:00",5659
"None",21.86,0,0,40,"Clouds","scattered clouds","2017-06-19 18:00:00",4274
"None",21.65,0,0,40,"Clouds","scattered clouds","2017-06-19 19:00:00",3316
"None",21.5,0,0,1,"Clear","sky is clear","2017-06-19 20:00:00",2821
"None",20.0700000000001,0,0,20,"Clouds","few clouds","2017-06-19 21:00:00",2667
"None",18,0,0,5,"Clear","sky is clear","2017-06-19 22:00:00",2286
"None",16.27,0,0,1,"Clear","sky is clear","2017-06-19 23:00:00",1178
"None",14.86,0,0,1,"Clear","sky is clear","2017-06-20 00:00:00",718
"None",14.36,0,0,40,"Clouds","scattered clouds","2017-06-20 01:00:00",437
"None",14.64,0,0,1,"Clear","sky is clear","2017-06-20 02:00:00",318
"None",15.36,0,0,40,"Rain","moderate rain","2017-06-20 03:00:00",346
"None",15.71,0,0,40,"Rain","light rain","2017-06-20 04:00:00",826
"None",15.71,0,0,40,"Drizzle","light intensity drizzle","2017-06-20 04:00:00",826
"None",15.5700000000001,0,0,90,"Rain","light rain","2017-06-20 05:00:00",2891
"None",15.5700000000001,0,0,90,"Rain","moderate rain","2017-06-20 06:00:00",5457
"None",14.94,0,0,90,"Rain","heavy intensity rain","2017-06-20 07:00:00",5665
"None",14.94,0,0,90,"Mist","mist","2017-06-20 07:00:00",5665
"None",14.86,0,0,75,"Rain","light rain","2017-06-20 08:00:00",6019
"None",16.13,0,0,40,"Rain","light rain","2017-06-20 09:00:00",5033
"None",16.13,0,0,40,"Thunderstorm","proximity thunderstorm","2017-06-20 09:00:00",5033
"None",17.73,0,0,40,"Clouds","scattered clouds","2017-06-20 10:00:00",4424
"None",19.0700000000001,0,0,1,"Clear","sky is clear","2017-06-20 11:00:00",4699
"None",20.64,0,0,1,"Clear","sky is clear","2017-06-20 12:00:00",4841
"None",21.43,0,0,40,"Clouds","scattered clouds","2017-06-20 13:00:00",4849
"None",22.14,0,0,40,"Clouds","scattered clouds","2017-06-20 14:00:00",5049
"None",23,0,0,40,"Clouds","scattered clouds","2017-06-20 15:00:00",5561
"None",23.28,0,0,40,"Clouds","scattered clouds","2017-06-20 16:00:00",6395
"None",23.21,0,0,40,"Clouds","scattered clouds","2017-06-20 17:00:00",6221
"None",23.22,0,0,40,"Clouds","scattered clouds","2017-06-20 18:00:00",4710
"None",23,0,0,75,"Clouds","broken clouds","2017-06-20 19:00:00",3363
"None",22.5,0,0,90,"Clouds","overcast clouds","2017-06-20 20:00:00",2872
"None",21.51,0,0,1,"Clear","sky is clear","2017-06-20 21:00:00",2739
"None",18.72,0,0,5,"Clear","sky is clear","2017-06-20 22:00:00",2080
"None",15.79,0,0,1,"Clear","sky is clear","2017-06-20 23:00:00",1286
"None",14.51,0,0,1,"Clear","sky is clear","2017-06-21 00:00:00",731
"None",13.72,0,0,1,"Clear","sky is clear","2017-06-21 01:00:00",450
"None",13.34,0,0,1,"Mist","mist","2017-06-21 02:00:00",355
"None",12.43,0,0,1,"Clear","sky is clear","2017-06-21 03:00:00",381
"None",11.93,0,0,1,"Mist","mist","2017-06-21 04:00:00",915
"None",12.54,0,0,1,"Clear","sky is clear","2017-06-21 05:00:00",3011
"None",12.86,0,0,1,"Clear","sky is clear","2017-06-21 06:00:00",5890
"None",14,0,0,1,"Clear","sky is clear","2017-06-21 07:00:00",6579
"None",16.71,0,0,40,"Clouds","scattered clouds","2017-06-21 08:00:00",6047
"None",18.5700000000001,0,0,1,"Clear","sky is clear","2017-06-21 09:00:00",4987
"None",20.62,0,0,75,"Clouds","broken clouds","2017-06-21 10:00:00",4450
"None",21.86,0,0,40,"Clouds","scattered clouds","2017-06-21 11:00:00",4808
"None",21.86,0,0,40,"Clouds","scattered clouds","2017-06-21 11:00:00",4808
"None",23.2,0,0,1,"Clear","sky is clear","2017-06-21 12:00:00",4928
"None",23.5940000000001,0,0,80,"Clouds","broken clouds","2017-06-21 13:00:00",4961
"None",23.5940000000001,0,0,80,"Clouds","broken clouds","2017-06-21 14:00:00",5000
"None",26.0700000000001,0,0,20,"Clouds","few clouds","2017-06-21 15:00:00",5719
"None",26.53,0,0,5,"Clear","sky is clear","2017-06-21 16:00:00",6576
"None",26.69,0,0,5,"Clear","sky is clear","2017-06-21 17:00:00",6673
"None",26.63,0,0,1,"Clear","sky is clear","2017-06-21 18:00:00",5252
"None",26.34,0,0,1,"Clear","sky is clear","2017-06-21 19:00:00",3462
"None",25.44,0,0,40,"Clouds","scattered clouds","2017-06-21 20:00:00",3152
"None",24,0,0,75,"Clouds","broken clouds","2017-06-21 21:00:00",2792
"None",23.0700000000001,0,0,1,"Clear","sky is clear","2017-06-21 22:00:00",2157
"None",22.4,0,0,1,"Clear","sky is clear","2017-06-21 23:00:00",1402
"None",21.8,0,0,1,"Rain","light rain","2017-06-22 00:00:00",844
"None",21.4,0,0,75,"Thunderstorm","proximity thunderstorm","2017-06-22 01:00:00",514
"None",21.13,0,0,1,"Rain","light rain","2017-06-22 02:00:00",336
"None",20.8,0,0,1,"Rain","heavy intensity rain","2017-06-22 03:00:00",417
"None",19.74,0,0,1,"Clear","sky is clear","2017-06-22 04:00:00",897
"None",19.19,0,0,1,"Thunderstorm","proximity thunderstorm","2017-06-22 05:00:00",2880
"None",19.13,0,0,40,"Rain","light rain","2017-06-22 06:00:00",5585
"None",19.5,0,0,90,"Rain","light rain","2017-06-22 07:00:00",6018
"None",19.5,0,0,90,"Drizzle","light intensity drizzle","2017-06-22 07:00:00",6018
"None",19.81,0,0,90,"Rain","light rain","2017-06-22 08:00:00",6044
"None",19.81,0,0,90,"Thunderstorm","thunderstorm with heavy rain","2017-06-22 08:00:00",6044
"None",20.4,0,0,75,"Rain","light rain","2017-06-22 09:00:00",4886
"None",20.61,0,0,75,"Rain","moderate rain","2017-06-22 10:00:00",4445
"None",19.5700000000001,0,0,90,"Rain","heavy intensity rain","2017-06-22 11:00:00",4659
"None",19.5700000000001,0,0,90,"Mist","mist","2017-06-22 11:00:00",4659
"None",18.94,0,0,90,"Rain","moderate rain","2017-06-22 12:00:00",4880
"None",18.94,0,0,90,"Mist","mist","2017-06-22 12:00:00",4880
"None",19.25,0,0,90,"Rain","heavy intensity rain","2017-06-22 13:00:00",4833
"None",19.63,0,0,90,"Rain","light rain","2017-06-22 14:00:00",5123
"None",19.63,0,0,90,"Mist","mist","2017-06-22 14:00:00",5123
"None",19.44,0,0,90,"Rain","moderate rain","2017-06-22 15:00:00",5652
"None",19.44,0,0,90,"Mist","mist","2017-06-22 15:00:00",5652
"None",19.44,0,0,90,"Drizzle","light intensity drizzle","2017-06-22 15:00:00",5652
"None",19.44,0,0,90,"Thunderstorm","proximity thunderstorm with rain","2017-06-22 15:00:00",5652
"None",19.81,0,0,90,"Rain","moderate rain","2017-06-22 16:00:00",6196
"None",19.81,0,0,90,"Mist","mist","2017-06-22 16:00:00",6196
"None",19.81,0,0,90,"Drizzle","light intensity drizzle","2017-06-22 16:00:00",6196
"None",19.93,0,0,75,"Rain","moderate rain","2017-06-22 17:00:00",6037
"None",20.52,0,0,75,"Rain","moderate rain","2017-06-22 18:00:00",4564
"None",20.52,0,0,75,"Mist","mist","2017-06-22 18:00:00",4564
"None",21.0700000000001,0,0,75,"Rain","light rain","2017-06-22 19:00:00",3602
"None",21.27,0,0,1,"Thunderstorm","thunderstorm","2017-06-22 20:00:00",3245
"None",20.36,0,0,1,"Mist","mist","2017-06-22 21:00:00",3168
"None",19.2,0,0,1,"Clear","sky is clear","2017-06-22 22:00:00",2844
"None",17.87,0,0,1,"Clear","sky is clear","2017-06-22 23:00:00",1501
"None",16.94,0,0,1,"Clear","sky is clear","2017-06-23 00:00:00",1036
"None",16.37,0,0,1,"Clear","sky is clear","2017-06-23 01:00:00",656
"None",15.69,0,0,1,"Clear","sky is clear","2017-06-23 02:00:00",561
"None",14.88,0,0,1,"Mist","mist","2017-06-23 03:00:00",636
"None",14.47,0,0,1,"Clear","sky is clear","2017-06-23 04:00:00",1023
"None",13.94,0,0,1,"Clear","sky is clear","2017-06-23 05:00:00",2978
"None",13.62,0,0,1,"Clear","sky is clear","2017-06-23 06:00:00",5484
"None",14.62,0,0,1,"Clear","sky is clear","2017-06-23 07:00:00",6583
"None",16.47,0,0,5,"Clear","sky is clear","2017-06-23 08:00:00",5669
"None",17.27,0,0,1,"Clear","sky is clear","2017-06-23 09:00:00",5036
"None",18.2,0,0,40,"Clouds","scattered clouds","2017-06-23 10:00:00",4888
"None",19,0,0,75,"Clouds","broken clouds","2017-06-23 11:00:00",5367
"None",18.93,0,0,75,"Clouds","broken clouds","2017-06-23 12:00:00",5467
"None",20.5,0,0,75,"Clouds","broken clouds","2017-06-23 13:00:00",5230
"None",20.85,0,0,90,"Clouds","overcast clouds","2017-06-23 14:00:00",5295
"None",21.4,0,0,75,"Clouds","broken clouds","2017-06-23 15:00:00",5606
"None",21.61,0,0,90,"Clouds","overcast clouds","2017-06-23 16:00:00",5868
"None",20.54,0,0,75,"Rain","light rain","2017-06-23 17:00:00",5267
"None",20.29,0,0,75,"Rain","light rain","2017-06-23 18:00:00",4543
"None",20,0,0,90,"Rain","light rain","2017-06-23 19:00:00",3857
"None",19.54,0,0,75,"Clouds","broken clouds","2017-06-23 20:00:00",3441
"None",18.14,0,0,90,"Rain","light rain","2017-06-23 21:00:00",4165
"None",17.25,0,0,1,"Rain","moderate rain","2017-06-23 22:00:00",3507
"None",17.14,0,0,40,"Clouds","scattered clouds","2017-06-23 23:00:00",2494
"None",16.0700000000001,0,0,75,"Clouds","broken clouds","2017-06-24 00:00:00",1496
"None",15.0700000000001,0,0,1,"Clear","sky is clear","2017-06-24 01:00:00",871
"None",14.13,0,0,1,"Clear","sky is clear","2017-06-24 02:00:00",637
"None",13.54,0,0,40,"Clouds","scattered clouds","2017-06-24 03:00:00",461
"None",12.8200000000001,0,0,40,"Clouds","scattered clouds","2017-06-24 04:00:00",544
"None",11.88,0,0,1,"Clear","sky is clear","2017-06-24 05:00:00",1042
"None",11.73,0,0,40,"Clouds","scattered clouds","2017-06-24 06:00:00",1601
"None",12.27,0,0,75,"Clouds","broken clouds","2017-06-24 07:00:00",2304
"None",12.8,0,0,1,"Clear","sky is clear","2017-06-24 08:00:00",3141
"None",14.53,0,0,20,"Clouds","few clouds","2017-06-24 09:00:00",3659
"None",15.67,0,0,1,"Clear","sky is clear","2017-06-24 10:00:00",3976
"None",16.87,0,0,75,"Clouds","broken clouds","2017-06-24 11:00:00",4198
"None",17.44,0,0,75,"Clouds","broken clouds","2017-06-24 12:00:00",4651
"None",17.65,0,0,40,"Clouds","scattered clouds","2017-06-24 13:00:00",4564
"None",16.47,0,0,75,"Thunderstorm","thunderstorm with heavy rain","2017-06-24 14:00:00",4560
"None",16.47,0,0,75,"Drizzle","light intensity drizzle","2017-06-24 14:00:00",4560
"None",16.47,0,0,75,"Rain","moderate rain","2017-06-24 14:00:00",4560
"None",16.21,0,0,90,"Thunderstorm","proximity thunderstorm","2017-06-24 15:00:00",4573
"None",16.21,0,0,90,"Rain","moderate rain","2017-06-24 15:00:00",4573
"None",14.68,0,0,40,"Rain","light rain","2017-06-24 16:00:00",4358
"None",14.68,0,0,40,"Thunderstorm","thunderstorm with light rain","2017-06-24 16:00:00",4358
"None",16.86,0,0,75,"Clouds","broken clouds","2017-06-24 17:00:00",4307
"None",17.44,0,0,90,"Clouds","overcast clouds","2017-06-24 18:00:00",4036
"None",17.2,0,0,75,"Rain","light rain","2017-06-24 19:00:00",3460
"None",16.8,0,0,75,"Clouds","broken clouds","2017-06-24 20:00:00",3190
"None",15.54,0,0,40,"Clouds","scattered clouds","2017-06-24 21:00:00",3322
"None",14.67,0,0,40,"Rain","light rain","2017-06-24 22:00:00",3431
"None",13.75,0,0,1,"Clear","sky is clear","2017-06-24 23:00:00",2378
"None",13.0700000000001,0,0,1,"Clear","sky is clear","2017-06-25 00:00:00",1751
"None",13.13,0,0,40,"Clouds","scattered clouds","2017-06-25 01:00:00",1015
"None",13.21,0,0,75,"Clouds","broken clouds","2017-06-25 02:00:00",719
"None",12.93,0,0,1,"Clear","sky is clear","2017-06-25 03:00:00",458
"None",12.53,0,0,90,"Clouds","overcast clouds","2017-06-25 04:00:00",445
"None",12.6,0,0,90,"Clouds","overcast clouds","2017-06-25 05:00:00",687
"None",12.47,0,0,90,"Clouds","overcast clouds","2017-06-25 06:00:00",1171
"None",12.47,0,0,90,"Clouds","overcast clouds","2017-06-25 07:00:00",1628
"None",12.64,0,0,90,"Clouds","overcast clouds","2017-06-25 08:00:00",2284
"None",12.81,0,0,90,"Mist","mist","2017-06-25 09:00:00",3390
"None",12.81,0,0,90,"Drizzle","light intensity drizzle","2017-06-25 09:00:00",3390
"None",13.2,0,0,90,"Haze","haze","2017-06-25 10:00:00",4178
"None",13.2,0,0,90,"Mist","mist","2017-06-25 10:00:00",4178
"None",13.74,0,0,90,"Rain","moderate rain","2017-06-25 11:00:00",3916
"None",13.74,0,0,90,"Drizzle","light intensity drizzle","2017-06-25 11:00:00",3916
"None",14.99,0,0,90,"Rain","light rain","2017-06-25 12:00:00",4398
"None",16.33,0,0,75,"Clouds","broken clouds","2017-06-25 13:00:00",4379
"None",17.6,0,0,75,"Clouds","broken clouds","2017-06-25 14:00:00",4414
"None",19,0,0,40,"Clouds","scattered clouds","2017-06-25 15:00:00",4467
"None",19.33,0,0,40,"Clouds","scattered clouds","2017-06-25 16:00:00",4107
"None",19.31,0,0,75,"Clouds","broken clouds","2017-06-25 17:00:00",3909
"None",19.53,0,0,40,"Clouds","scattered clouds","2017-06-25 18:00:00",3673
"None",18.88,0,0,40,"Clouds","scattered clouds","2017-06-25 19:00:00",3280
"None",18.6,0,0,40,"Clouds","scattered clouds","2017-06-25 20:00:00",3829
"None",17.54,0,0,90,"Clouds","overcast clouds","2017-06-25 21:00:00",2782
"None",15.74,0,0,40,"Clouds","scattered clouds","2017-06-25 22:00:00",2042
"None",13.94,0,0,40,"Clouds","scattered clouds","2017-06-25 23:00:00",1255
"None",12.63,0,0,1,"Clear","sky is clear","2017-06-26 00:00:00",752
"None",11.3200000000001,0,0,75,"Clouds","broken clouds","2017-06-26 01:00:00",445
"None",10.76,0,0,1,"Clear","sky is clear","2017-06-26 02:00:00",330
"None",10.01,0,0,1,"Clear","sky is clear","2017-06-26 03:00:00",348
"None",9.67000000000002,0,0,1,"Clear","sky is clear","2017-06-26 04:00:00",843
"None",8.88,0,0,1,"Clear","sky is clear","2017-06-26 05:00:00",2810
"None",8.81,0,0,1,"Clear","sky is clear","2017-06-26 06:00:00",5431
"None",9.47000000000003,0,0,1,"Clear","sky is clear","2017-06-26 07:00:00",6227
"None",11.69,0,0,5,"Clear","sky is clear","2017-06-26 08:00:00",5612
"None",14,0,0,5,"Clear","sky is clear","2017-06-26 09:00:00",4458
"None",15.5,0,0,1,"Clear","sky is clear","2017-06-26 10:00:00",4088
"None",17,0,0,40,"Clouds","scattered clouds","2017-06-26 11:00:00",4495
"None",18.13,0,0,75,"Clouds","broken clouds","2017-06-26 12:00:00",4714
"None",18.64,0,0,40,"Clouds","scattered clouds","2017-06-26 13:00:00",4737
"None",19.56,0,0,75,"Clouds","broken clouds","2017-06-26 14:00:00",4762
"None",20.27,0,0,40,"Clouds","scattered clouds","2017-06-26 15:00:00",5442
"None",20.67,0,0,40,"Clouds","scattered clouds","2017-06-26 16:00:00",6255
"None",20.8,0,0,40,"Clouds","scattered clouds","2017-06-26 17:00:00",5866
"None",20.37,0,0,75,"Clouds","broken clouds","2017-06-26 18:00:00",4185
"None",20.43,0,0,40,"Clouds","scattered clouds","2017-06-26 19:00:00",3202
"None",20.33,0,0,20,"Clouds","few clouds","2017-06-26 20:00:00",2836
"None",18.88,0,0,20,"Clouds","few clouds","2017-06-26 21:00:00",2519
"None",15.76,0,0,1,"Clear","sky is clear","2017-06-26 22:00:00",1818
"None",13.08,0,0,1,"Clear","sky is clear","2017-06-26 23:00:00",1173
"None",12.14,0,0,1,"Clear","sky is clear","2017-06-27 00:00:00",676
"None",11.41,0,0,1,"Clear","sky is clear","2017-06-27 01:00:00",429
"None",11.19,0,0,1,"Clear","sky is clear","2017-06-27 02:00:00",340
"None",10.8200000000001,0,0,1,"Clear","sky is clear","2017-06-27 03:00:00",334
"None",10.13,0,0,1,"Clear","sky is clear","2017-06-27 04:00:00",850
"None",9.63,0,0,1,"Clear","sky is clear","2017-06-27 05:00:00",2909
"None",8.67000000000002,0,0,1,"Clear","sky is clear","2017-06-27 06:00:00",5706
"None",10.6,0,0,5,"Clear","sky is clear","2017-06-27 07:00:00",6422
"None",13.39,0,0,1,"Clear","sky is clear","2017-06-27 08:00:00",5857
"None",17.13,0,0,5,"Clear","sky is clear","2017-06-27 09:00:00",4823
"None",19.59,0,0,5,"Clear","sky is clear","2017-06-27 10:00:00",4313
